CustomerID;Coverage;Education;EmploymentStatus;Gender;Income;Location.Geo;Location.Code;Zone;Marital.Status;Monthly.Premium.Auto;Months.Since.Last.Claim;Months.Since.Policy.Inception;Number.of.Open.Complaints;Number.of.Policies;Policy.Type;Policy;Renew.Offer.Type;Sales.Channel;Total.Claim.Amount;Vehicle.Class;Vehicle.Size;Group.Clustering;Ratio.Clv.Prime_Tot;Clv
974;Basic;Bachelor;Employed;M;55308;17,7;77,8;Suburban;Divorced;107;17;74;0;6;Corporate Auto;Corporate L3;Offer1;Call Center;513,6;SUV;Medsize;Group.1;0,935135135;7404,4
977;Extended;College;Employed;F;36068;17,7;78,2;Rural;Married;97;0;10;0;2;Personal Auto;Personal L3;Offer2;Branch;113,367765;Two-Door Car;Medsize;Group.1;0,883126015;856,632235
978;Extended;Bachelor;Employed;F;47274;16,7;76,8;Rural;Married;83;32;26;1;5;Corporate Auto;Corporate L2;Offer1;Agent;182,432565;Four-Door Car;Medsize;Group.1;0,915462203;1975,567435
981;Extended;College;Unemployed;F;0;13,1;80;Suburban;Married;78;27;10;0;8;Personal Auto;Personal L1;Offer1;Branch;644,755653;Four-Door Car;Small;Group.1;0,173390188;135,244347
1004;Basic;College;Employed;F;28919;19,2;73,2;Suburban;Married;72;18;11;0;1;Corporate Auto;Corporate L3;Offer2;Agent;518,4;Four-Door Car;Medsize;Group.1;0,345454545;273,6
1006;Basic;College;Unemployed;F;0;17,4;79,5;Suburban;Married;68;2;28;1;4;Personal Auto;Personal L3;Offer3;Agent;326,4;Two-Door Car;Medsize;Group.1;0,828571429;1577,6
1015;Basic;Bachelor;Employed;M;41869;17,4;77,5;Urban;Married;64;5;52;0;6;Personal Auto;Personal L3;Offer2;Web;262,12205;Two-Door Car;Medsize;Group.1;0,921237365;3065,87795
1016;Extended;Master;Employed;F;36576;17,1;78,2;Rural;Married;125;11;73;1;3;Personal Auto;Personal L3;Offer1;Agent;113,450122;SUV;Medsize;Group.1;0,98756711;9011,549878
1020;Basic;High School or Below;Medical Leave;F;28513;18,8;74,1;Suburban;Married;100;4;22;1;2;Corporate Auto;Corporate L2;Offer2;Call Center;480;SUV;Medsize;Group.1;0,781818182;1720
1021;Basic;Bachelor;Employed;F;76731;17,6;79,9;Urban;Married;64;2;68;0;1;Personal Auto;Personal L3;Offer2;Agent;201,455005;Four-Door Car;Medsize;Group.1;0,953709787;4150,544995
1027;Premium;High School or Below;Employed;M;57449;16,9;80,2;Suburban;Single;103;6;28;0;2;Personal Auto;Personal L3;Offer1;Agent;494,4;Four-Door Car;Medsize;Group.1;0,828571429;2389,6
1040;Basic;High School or Below;Employed;M;74585;18,5;74,2;Rural;Married;106;1;49;0;1;Personal Auto;Personal L3;Offer2;Agent;218,598065;SUV;Medsize;Group.1;0,957913349;4975,401935
1043;Premium;Bachelor;Unemployed;M;0;18,7;72,1;Suburban;Single;142;5;87;0;1;Corporate Auto;Corporate L2;Offer4;Web;1022,4;SUV;Medsize;Group.1;0,917241379;11331,6
1058;Basic;Bachelor;Employed;F;73760;28,9;75,6;Rural;Married;107;16;3;1;2;Personal Auto;Personal L2;Offer3;Web;230,245772;Sports Car;Medsize;Group.1;0,282723452;90,754228
1060;Extended;College;Employed;M;50943;19,3;72,4;Suburban;Divorced;139;18;14;0;1;Special Auto;Special L2;Offer1;Branch;667,2;SUV;Medsize;Group.1;0,657142857;1278,8
1068;Basic;Bachelor;Medical Leave;M;20811;28,2;75,6;Suburban;Married;61;33;61;0;1;Personal Auto;Personal L2;Offer2;Agent;292,8;Four-Door Car;Medsize;Group.1;0,921311475;3428,2
1078;Basic;Bachelor;Employed;M;83210;28,5;77,3;Suburban;Divorced;110;0;25;0;3;Personal Auto;Personal L3;Offer3;Branch;528;Sports Car;Large;Group.1;0,808;2222
1090;Basic;Bachelor;Employed;F;41082;18,8;72,8;Rural;Married;93,62241888;23;94;0;2;Personal Auto;Personal L2;Offer3;Web;106,647493;Two-Door Car;Medsize;Group.1;0,987881665;8693,859882
1111;Basic;College;Employed;F;50631;17,3;78,2;Suburban;Married;112;19;12;4;2;Special Auto;Special L1;Offer2;Agent;784,65781;SUV;Medsize;Group.1;0,416177225;559,34219
1116;Basic;Bachelor;Employed;F;42621;29;76,6;Suburban;Married;66;8;3;0;3;Personal Auto;Personal L1;Offer2;Call Center;316,8;Four-Door Car;Medsize;Group.1;-0,6;-118,8
1126;Extended;High School or Below;Employed;F;82877;19;74,2;Rural;Married;99;8;89;1;3;Personal Auto;Personal L3;Offer1;Agent;22,819088;Two-Door Car;Medsize;Group.1;0,997410159;8788,180912
1145;Extended;Bachelor;Employed;F;49721;17,5;78,8;Suburban;Married;132;18;49;0;2;Corporate Auto;Corporate L3;Offer3;Call Center;639,971388;Sports Car;Large;Group.1;0,901055753;5828,028612
1157;Premium;College;Employed;M;88340;18,7;71,8;Suburban;Married;102;16;1;0;2;Personal Auto;Personal L3;Offer1;Branch;489,6;Two-Door Car;Medsize;Group.1;-3,8;-387,6
1159;Premium;Bachelor;Employed;F;69379;18,6;73,8;Suburban;Single;103;14;79;0;1;Personal Auto;Personal L3;Offer1;Branch;494,4;Two-Door Car;Medsize;Group.1;0,939240506;7642,6
1162;Basic;Bachelor;Employed;M;31266;17;80,4;Suburban;Married;193;6;79;0;1;Corporate Auto;Corporate L3;Offer4;Branch;926,4;Luxury Car;Large;Group.1;0,939240506;14320,6
1169;Extended;Bachelor;Employed;M;89284;19,7;71,6;Urban;Divorced;133;4;62;2;1;Corporate Auto;Corporate L3;Offer1;Web;402,070719;SUV;Medsize;Group.1;0,951240514;7843,929281
1172;Basic;High School or Below;Unemployed;F;0;16,8;77,4;Suburban;Divorced;119;0;37;0;1;Personal Auto;Personal L3;Offer2;Agent;571,2;SUV;Medsize;Group.1;0,87027027;3831,8
1184;Basic;College;Unemployed;M;44606,39071;18,6;73;Suburban;Single;70;24;10;0;1;Personal Auto;Personal L3;Offer1;Branch;425,266308;Four-Door Car;Medsize;Group.1;0,392476703;274,733692
1188;Basic;High School or Below;Employed;F;64125;18,4;72,4;Urban;Married;108;3;44;0;3;Personal Auto;Personal L3;Offer2;Branch;369,818708;SUV;Large;Group.1;0,922176198;4382,181292
1191;Basic;Bachelor;Employed;M;78904;13;79,6;Rural;Divorced;109;10;38;0;9;Personal Auto;Personal L3;Offer4;Branch;250,001424;SUV;Large;Group.1;0,939642341;3891,998576
1196;Basic;Bachelor;Employed;M;53310;19,5;73,4;Suburban;Divorced;189;26;33;3;1;Personal Auto;Personal L3;Offer2;Branch;1360,8;Luxury Car;Medsize;Group.1;0,781818182;4876,2
1210;Premium;College;Unemployed;M;0;19,9;73,6;Suburban;Divorced;105;5;42;0;5;Personal Auto;Personal L3;Offer1;Agent;504;Four-Door Car;Medsize;Group.1;0,885714286;3906
1225;Basic;High School or Below;Unemployed;M;0;22,5;88,1;Suburban;Single;62;8;81;2;6;Corporate Auto;Corporate L3;Offer1;Call Center;503,808329;Four-Door Car;Medsize;Group.1;0,899679743;4518,191671
1231;Premium;College;Employed;M;35005;16,7;79,3;Suburban;Married;295;14;46;0;2;Personal Auto;Personal L3;Offer2;Web;1416;Luxury Car;Small;Group.1;0,895652174;12154
1234;Basic;High School or Below;Employed;F;76310;29,3;77;Suburban;Married;67;1;33;0;1;Personal Auto;Personal L3;Offer4;Branch;321,6;Two-Door Car;Medsize;Group.1;0,854545455;1889,4
1235;Extended;College;Employed;F;51056;16,7;78,7;Rural;Married;78;27;86;0;2;Personal Auto;Personal L1;Offer3;Branch;95,816516;Four-Door Car;Large;Group.1;0,985716083;6612,183484
1244;Extended;Master;Employed;F;71135;18,9;74,6;Urban;Married;92;11;64;1;3;Personal Auto;Personal L3;Offer1;Branch;270,563995;Four-Door Car;Medsize;Group.1;0,954048235;5617,436005
1245;Basic;Master;Employed;M;37722;17,8;77,6;Rural;Single;116;8;23;0;8;Personal Auto;Personal L1;Offer1;Agent;158,077504;Sports Car;Medsize;Group.1;0,940750561;2509,922496
1254;Extended;Bachelor;Employed;M;70410;29,1;77,4;Rural;Married;83;25;13;0;1;Personal Auto;Personal L3;Offer2;Web;131,828507;Four-Door Car;Medsize;Group.1;0,877823441;947,171493
1258;Basic;Doctor;Employed;F;82210;13,1;80,7;Rural;Married;68;33;46;4;1;Personal Auto;Personal L2;Offer3;Call Center;51,961915;Four-Door Car;Medsize;Group.1;0,983388135;3076,038085
1270;Basic;Bachelor;Unemployed;M;44606,39071;19,2;72,6;Suburban;Married;73;14;74;0;8;Personal Auto;Personal L3;Offer1;Call Center;350,853987;Four-Door Car;Large;Group.1;0,935051095;5051,146013
1276;Extended;High School or Below;Employed;F;37931;28,8;77,2;Suburban;Married;99;8;31;0;2;Personal Auto;Personal L3;Offer2;Branch;475,2;Four-Door Car;Small;Group.1;0,84516129;2593,8
1277;Basic;High School or Below;Employed;M;35127;16,8;77,6;Suburban;Married;62;9;21;0;5;Personal Auto;Personal L2;Offer2;Agent;297,6;Four-Door Car;Small;Group.1;0,771428571;1004,4
1279;Basic;Doctor;Employed;F;72450;12,3;80;Rural;Married;66;21;58;0;1;Corporate Auto;Corporate L3;Offer4;Branch;84,218363;Four-Door Car;Medsize;Group.1;0,977999383;3743,781637
1293;Extended;High School or Below;Employed;M;92983;19,2;73,2;Rural;Married;87;9;77;1;2;Corporate Auto;Corporate L3;Offer1;Agent;153,205591;Four-Door Car;Medsize;Group.1;0,97713008;6545,794409
1298;Basic;College;Employed;F;66943;17,4;78,6;Rural;Married;65;33;10;1;7;Special Auto;Special L2;Offer3;Call Center;53,084753;Four-Door Car;Medsize;Group.1;0,918331149;596,915247
1303;Premium;High School or Below;Employed;F;81872;28,4;77,2;Rural;Married;115;10;55;0;2;Special Auto;Special L1;Offer2;Web;256,43803;Four-Door Car;Medsize;Group.1;0,959456438;6068,56197
1313;Extended;Master;Employed;M;50450;12,5;79,5;Rural;Single;93,62241888;11;68;0;2;Personal Auto;Personal L3;Offer4;Branch;135,892444;Two-Door Car;Medsize;Group.1;0,97865449;6230,43204
1319;Premium;College;Employed;F;63528;17;77,8;Suburban;Divorced;256;15;23;0;1;Personal Auto;Personal L3;Offer2;Agent;1228,8;Luxury Car;Large;Group.1;0,791304348;4659,2
1322;Basic;High School or Below;Unemployed;M;44606,39071;22,4;88,3;Suburban;Single;112;3;84;0;7;Personal Auto;Personal L3;Offer1;Web;806,4;SUV;Small;Group.1;0,914285714;8601,6
1328;Basic;Master;Employed;F;34990;22,5;88;Rural;Single;65;23;73;0;1;Personal Auto;Personal L3;Offer2;Web;42,689135;Four-Door Car;Medsize;Group.1;0,991003344;4702,310865
1334;Basic;Bachelor;Employed;M;94648;17,5;78,2;Suburban;Divorced;69;19;64;0;1;Personal Auto;Personal L2;Offer1;Branch;331,2;Four-Door Car;Medsize;Group.1;0,925;4084,8
1351;Basic;High School or Below;Disabled;F;15169;19,5;73,4;Suburban;Married;63;34;15;0;3;Personal Auto;Personal L3;Offer4;Web;302,4;Four-Door Car;Medsize;Group.1;0,68;642,6
1363;Basic;Bachelor;Employed;M;21297;28,7;75,4;Rural;Single;71;26;56;0;1;Personal Auto;Personal L3;Offer2;Agent;45,507952;Four-Door Car;Medsize;Group.1;0,988554338;3930,492048
1366;Extended;College;Unemployed;F;0;16,6;77,7;Suburban;Married;134;23;16;0;4;Personal Auto;Personal L3;Offer1;Agent;643,2;SUV;Small;Group.1;0,7;1500,8
1370;Basic;Doctor;Unemployed;F;0;22,7;89;Suburban;Married;69;23;13;0;7;Personal Auto;Personal L3;Offer4;Agent;331,2;Four-Door Car;Small;Group.1;0,630769231;565,8
1383;Extended;High School or Below;Employed;M;77517;18,8;74,5;Rural;Married;129;19;20;0;2;Corporate Auto;Corporate L2;Offer3;Branch;98,921782;SUV;Medsize;Group.1;0,961658224;2481,078218
1391;Basic;Bachelor;Employed;M;63568;22,8;88,4;Suburban;Married;65;19;5;0;2;Corporate Auto;Corporate L3;Offer4;Agent;390,792553;Two-Door Car;Medsize;Group.1;-0,202438625;-65,792553
1401;Basic;High School or Below;Employed;F;38893;28,6;77,6;Rural;Single;103;19;40;0;9;Personal Auto;Personal L1;Offer2;Agent;41,965252;SUV;Small;Group.1;0,989814259;4078,034748
1404;Basic;Bachelor;Unemployed;M;0;28,2;76,3;Suburban;Single;93,62241888;5;54;0;7;Personal Auto;Personal L1;Offer2;Call Center;925,137143;SUV;Medsize;Group.1;0,817007833;4130,473476
1408;Premium;High School or Below;Employed;F;70534;19,4;71,9;Rural;Divorced;104;31;71;0;3;Personal Auto;Personal L2;Offer3;Branch;54,065538;Four-Door Car;Medsize;Group.1;0,992678015;7329,934462
1412;Extended;Bachelor;Unemployed;M;0;18,7;71,4;Suburban;Single;92;8;28;0;3;Personal Auto;Personal L3;Offer1;Branch;1027,177255;Two-Door Car;Small;Group.1;0,601251066;1548,822745
1418;Extended;High School or Below;Employed;M;52367;22,7;88,8;Urban;Married;81;25;64;0;1;Personal Auto;Personal L1;Offer2;Call Center;275,989978;Four-Door Car;Medsize;Group.1;0,946761193;4908,010022
1419;Extended;High School or Below;Employed;F;47406;16,7;78,7;Urban;Married;94;2;96;1;6;Personal Auto;Personal L3;Offer1;Agent;287,149807;Four-Door Car;Medsize;Group.1;0,968179321;8736,850193
1420;Extended;Bachelor;Unemployed;F;0;19,5;73,3;Urban;Divorced;80;30;8;0;1;Personal Auto;Personal L1;Offer1;Web;336,50961;Four-Door Car;Medsize;Group.1;0,474203734;303,49039
1431;Basic;Bachelor;Employed;F;94389;18,4;80,1;Rural;Married;107;16;76;0;8;Corporate Auto;Corporate L3;Offer2;Call Center;85,063708;SUV;Medsize;Group.1;0,989539633;8046,936292
1437;Basic;College;Employed;F;90125;12,9;80;Rural;Married;110;1;72;0;3;Corporate Auto;Corporate L3;Offer3;Branch;128,645946;SUV;Medsize;Group.1;0,983756825;7791,354054
1450;Basic;High School or Below;Unemployed;M;44606,39071;16,9;79,1;Suburban;Single;73;24;40;2;9;Personal Auto;Personal L2;Offer1;Agent;525,6;Four-Door Car;Medsize;Group.1;0,82;2394,4
1460;Basic;Bachelor;Employed;F;89451;17,3;79,1;Rural;Single;93,62241888;11;2;0;1;Corporate Auto;Corporate L3;Offer2;Web;61,769564;Four-Door Car;Medsize;Group.1;0,670113394;125,4752738
1464;Basic;High School or Below;Unemployed;M;44606,39071;17,2;79;Suburban;Single;199;6;37;0;1;Personal Auto;Personal L1;Offer4;Call Center;955,2;Luxury SUV;Medsize;Group.1;0,87027027;6407,8
1475;Extended;Bachelor;Unemployed;F;44606,39071;19,1;71,8;Suburban;Married;92;15;36;0;2;Personal Auto;Personal L3;Offer1;Branch;546,524896;Four-Door Car;Medsize;Group.1;0,834986444;2765,475104
1476;Basic;Bachelor;Employed;M;69417;19,4;72,9;Rural;Divorced;73;30;78;1;1;Personal Auto;Personal L1;Offer1;Branch;30,874869;Four-Door Car;Small;Group.1;0,994577649;5663,125131
1478;Extended;College;Employed;F;94903;28,6;76,7;Suburban;Married;94;3;38;0;1;Corporate Auto;Corporate L2;Offer2;Agent;451,2;Two-Door Car;Small;Group.1;0,873684211;3120,8
1485;Basic;College;Employed;M;52629;22,4;88,9;Rural;Married;65;30;22;0;6;Personal Auto;Personal L3;Offer1;Branch;136,684141;Four-Door Car;Medsize;Group.1;0,904416685;1293,315859
1493;Extended;Bachelor;Employed;M;45259;17,1;78,2;Rural;Single;93,62241888;1;27;0;4;Personal Auto;Personal L1;Offer3;Agent;272,217171;SUV;Medsize;Group.1;0,892310864;2255,588139
1494;Extended;Doctor;Employed;M;30817;19,4;72,6;Rural;Divorced;88;25;43;0;1;Personal Auto;Personal L3;Offer2;Branch;91,834668;Four-Door Car;Medsize;Group.1;0,975730796;3692,165332
1498;Basic;High School or Below;Medical Leave;M;17101;22,5;89,3;Suburban;Single;113;1;88;0;2;Corporate Auto;Corporate L3;Offer1;Call Center;542,4;SUV;Medsize;Group.1;0,945454545;9401,6
1500;Basic;College;Unemployed;F;44606,39071;18,5;72,8;Suburban;Divorced;118;14;64;0;4;Corporate Auto;Corporate L3;Offer1;Agent;566,4;SUV;Medsize;Group.1;0,925;6985,6
1522;Basic;High School or Below;Employed;F;59886;18,7;72,2;Rural;Married;104;30;1;0;4;Personal Auto;Personal L2;Offer1;Agent;71,729298;Sports Car;Medsize;Group.1;0,310295212;32,270702
1524;Basic;Bachelor;Medical Leave;F;25261;19,4;74,3;Suburban;Married;93,62241888;31;9;0;1;Personal Auto;Personal L3;Offer4;Branch;566,4;SUV;Medsize;Group.1;0,327796332;276,2017699
1526;Basic;Bachelor;Unemployed;F;44606,39071;12,8;80,2;Suburban;Single;69;35;79;0;2;Personal Auto;Personal L3;Offer1;Branch;496,8;Four-Door Car;Medsize;Group.1;0,908860759;4954,2
1532;Extended;High School or Below;Employed;M;74422;13,2;78,6;Rural;Divorced;85;4;3;1;3;Personal Auto;Personal L1;Offer1;Call Center;95,338505;Four-Door Car;Medsize;Group.1;0,62612351;159,661495
1533;Basic;Bachelor;Employed;M;35095;17,4;79;Suburban;Divorced;73;25;56;0;2;Personal Auto;Personal L3;Offer2;Call Center;525,6;Two-Door Car;Small;Group.1;0,871428571;3562,4
1542;Basic;Master;Employed;F;52391;28,3;77,3;Suburban;Married;71;9;32;0;3;Personal Auto;Personal L2;Offer2;Web;409,763267;Two-Door Car;Medsize;Group.1;0,819646449;1862,236733
1546;Extended;College;Employed;M;40598;13,4;80,4;Urban;Single;91;35;98;0;5;Personal Auto;Personal L3;Offer1;Agent;302,791402;Four-Door Car;Medsize;Group.1;0,966047163;8615,208598
1549;Basic;Bachelor;Unemployed;F;44606,39071;17,4;77,7;Suburban;Married;61;2;15;0;2;Personal Auto;Personal L2;Offer1;Agent;541,561209;Four-Door Car;Medsize;Group.1;0,408129826;373,438791
1550;Basic;College;Employed;M;54483;28,7;77,5;Suburban;Married;61;6;57;0;1;Personal Auto;Personal L1;Offer3;Call Center;292,8;Two-Door Car;Medsize;Group.1;0,915789474;3184,2
1561;Extended;Master;Employed;F;87864;28,8;77,7;Urban;Married;94;19;42;0;8;Personal Auto;Personal L3;Offer2;Agent;421,456547;Two-Door Car;Medsize;Group.1;0,893248088;3526,543453
1567;Basic;Master;Employed;F;79041;17,1;78,4;Rural;Married;199;14;48;0;3;Personal Auto;Personal L3;Offer2;Branch;419,26062;Luxury SUV;Small;Group.1;0,956107557;9132,73938
1570;Basic;Bachelor;Employed;M;39492;16,8;79,5;Suburban;Married;105;20;81;0;1;Personal Auto;Personal L3;Offer2;Agent;756;SUV;Medsize;Group.1;0,911111111;7749
1573;Premium;Master;Unemployed;M;44606,39071;13,3;79;Suburban;Single;93,62241888;22;96;0;2;Personal Auto;Personal L3;Offer1;Call Center;868,8;SUV;Medsize;Group.1;0,903335119;8118,952212
1584;Premium;Bachelor;Employed;F;39448;17,4;78,8;Rural;Married;103;10;14;3;5;Personal Auto;Personal L1;Offer3;Web;66,020788;Four-Door Car;Medsize;Group.1;0,95421582;1375,979212
1599;Extended;Bachelor;Employed;F;71794;19;73,5;Urban;Married;131;19;48;0;1;Personal Auto;Personal L3;Offer2;Web;457,471225;SUV;Medsize;Group.1;0,927246943;5830,528775
1605;Basic;Bachelor;Employed;M;25302;27,9;76,4;Suburban;Married;70;13;16;1;2;Personal Auto;Personal L1;Offer2;Branch;336;Four-Door Car;Medsize;Group.1;0,7;784
1613;Extended;College;Medical Leave;F;16483;12,9;80,5;Urban;Married;90;14;68;0;9;Corporate Auto;Corporate L2;Offer3;Web;320,519977;Two-Door Car;Medsize;Group.1;0,947627455;5799,480023
1618;Basic;High School or Below;Employed;F;86321;28,5;77,1;Suburban;Married;66;7;25;0;1;Personal Auto;Personal L1;Offer3;Call Center;316,8;Four-Door Car;Medsize;Group.1;0,808;1333,2
1619;Basic;High School or Below;Unemployed;F;0;28,7;77;Suburban;Married;62;15;80;0;3;Personal Auto;Personal L3;Offer1;Agent;297,6;Four-Door Car;Medsize;Group.1;0,94;4662,4
1638;Premium;High School or Below;Employed;M;69497;18,8;71,1;Rural;Married;142;30;31;0;2;Personal Auto;Personal L3;Offer4;Agent;92,286763;SUV;Medsize;Group.1;0,979035265;4309,713237
1639;Basic;College;Unemployed;F;0;28,5;78,4;Suburban;Married;66;16;77;0;2;Personal Auto;Personal L1;Offer2;Agent;316,8;Four-Door Car;Medsize;Group.1;0,937662338;4765,2
1655;Extended;College;Employed;M;66429;17,8;78,1;Rural;Married;136;35;93;0;1;Personal Auto;Personal L3;Offer2;Agent;57,712985;Sports Car;Medsize;Group.1;0,995436987;12590,28702
1659;Extended;Doctor;Employed;F;45703;18,6;71,5;Suburban;Married;98;17;36;0;9;Personal Auto;Personal L1;Offer4;Agent;470,4;Two-Door Car;Small;Group.1;0,866666667;3057,6
1660;Basic;Bachelor;Employed;F;40036;19,1;71,7;Rural;Married;65;2;85;0;2;Personal Auto;Personal L3;Offer1;Agent;48,828732;Four-Door Car;Medsize;Group.1;0,99116222;5476,171268
1674;Basic;High School or Below;Employed;M;65870;29,2;76,7;Urban;Married;93,62241888;21;40;1;2;Personal Auto;Personal L2;Offer2;Branch;202,847644;Four-Door Car;Large;Group.1;0,945833582;3542,049111
1677;Extended;High School or Below;Unemployed;M;0;18,2;73;Suburban;Single;82;29;23;1;2;Personal Auto;Personal L2;Offer3;Call Center;393,6;Four-Door Car;Large;Group.1;0,791304348;1492,4
1678;Basic;College;Employed;M;72215;28,5;78;Urban;Married;66;22;23;0;2;Personal Auto;Personal L3;Offer2;Web;247,911872;Four-Door Car;Medsize;Group.1;0,836685196;1270,088128
1683;Basic;Bachelor;Employed;F;39854;19;72,1;Urban;Divorced;66;6;4;0;7;Corporate Auto;Corporate L2;Offer2;Web;261,930545;Two-Door Car;Medsize;Group.1;0,007838845;2,069455
1688;Premium;High School or Below;Employed;F;96869;12,9;80,2;Suburban;Single;101;25;97;0;3;Personal Auto;Personal L3;Offer2;Agent;628,498605;Four-Door Car;Medsize;Group.1;0,935847851;9168,501395
1692;Premium;High School or Below;Unemployed;F;44606,39071;18,3;73,6;Suburban;Single;103;33;54;0;3;Special Auto;Special L2;Offer1;Agent;741,6;Four-Door Car;Medsize;Group.1;0,866666667;4820,4
1714;Basic;Doctor;Employed;F;81079;17;78,5;Rural;Married;111;11;5;0;1;Special Auto;Special L3;Offer2;Web;134,222332;SUV;Medsize;Group.1;0,75815796;420,777668
1716;Basic;Master;Disabled;F;22732;22,2;89,5;Rural;Married;62;31;35;0;1;Personal Auto;Personal L1;Offer3;Branch;15,616535;Four-Door Car;Medsize;Group.1;0,99280344;2154,383465
1718;Basic;College;Unemployed;F;44606,39071;17;77,9;Suburban;Single;103;11;92;0;1;Personal Auto;Personal L3;Offer3;Branch;621,959357;SUV;Small;Group.1;0,934364779;8854,040643
1719;Premium;College;Disabled;M;12876;19,1;73,5;Urban;Married;107;8;90;2;3;Corporate Auto;Corporate L3;Offer1;Call Center;425,964628;Four-Door Car;Large;Group.1;0,955766913;9204,035372
1721;Extended;High School or Below;Employed;F;41711;16,8;78,7;Urban;Single;90;3;89;0;1;Personal Auto;Personal L2;Offer1;Agent;351,286604;Four-Door Car;Medsize;Group.1;0,956143995;7658,713396
1735;Extended;High School or Below;Disabled;F;22081;16,8;77,4;Suburban;Married;84;1;9;0;6;Personal Auto;Personal L1;Offer1;Agent;451,670309;Two-Door Car;Small;Group.1;0,402552501;304,329691
1737;Basic;Bachelor;Unemployed;M;44606,39071;19,2;73;Suburban;Single;101;12;12;0;6;Corporate Auto;Corporate L3;Offer2;Branch;973,787176;SUV;Medsize;Group.1;0,196545234;238,212824
1741;Premium;Bachelor;Employed;F;51643;17;77,9;Suburban;Single;283;16;43;0;1;Corporate Auto;Corporate L2;Offer2;Agent;1358,4;Luxury Car;Medsize;Group.1;0,888372093;10810,6
1744;Basic;College;Employed;M;83846;28,5;76,3;Suburban;Married;74;22;94;3;2;Personal Auto;Personal L2;Offer2;Agent;355,2;Four-Door Car;Large;Group.1;0,94893617;6600,8
